,Label
35704,5
6202,0
14349,1
10982,1
20729,2
36143,5
2701,0
36939,5
12635,1
37291,5
15417,1
11710,1
29593,5
15695,1
26155,3
11869,1
24899,3
27435,3
7350,0
28161,5
6231,0
16326,1
30607,5
21688,2
18122,2
1564,0
34263,5
30694,5
16761,1
20868,2
21962,2
35064,5
30912,5
20487,2
30496,5
35392,5
11213,1
32772,5
5468,0
33639,5
4596,0
29685,5
24172,3
23196,4
20782,2
27846,3
26238,3
23870,4
29460,5
10193,1
35594,5
10996,1
11177,1
14717,1
31025,5
8401,0
7069,0
13291,1
10966,1
26201,3
26329,3
6407,0
24608,3
22148,2
26439,3
5917,0
27158,3
23530,4
4304,0
32225,5
23646,4
33172,5
17068,1
34884,5
21544,2
7461,0
25640,3
1364,0
9264,1
29616,5
29084,5
9074,0
29965,5
17039,1
1139,0
13581,1
30964,5
18603,2
24552,3
15185,1
1458,0
36854,5
5102,0
7179,0
23343,4
35876,5
30506,5
20530,2
15243,1
2278,0
8632,0
14167,1
8418,0
19091,2
445,0
14412,1
23281,4
28726,5
31348,5
21780,2
10574,1
21062,2
9902,1
35990,5
35268,5
17276,1
34164,5
15470,1
33116,5
18710,2
32871,5
21187,2
473,0
2314,0
21651,2
29693,5
3304,0
26158,3
23623,4
1643,0
4002,0
31489,5
27541,3
29610,5
27111,3
12554,1
16088,1
24707,3
22677,2
10051,1
20722,2
19423,2
9294,1
28243,5
31479,5
31508,5
37299,5
9248,1
31262,5
34862,5
4651,0
2166,0
21311,2
26126,3
26079,3
781,0
16643,1
6559,0
1867,0
15419,1
6171,0
30358,5
31022,5
37106,5
23814,4
36203,5
2081,0
24446,3
25513,3
11226,1
36553,5
17005,1
22224,2
8975,0
13899,1
23104,2
33285,5
31119,5
24006,4
7917,0
29930,5
21998,2
19263,2
19663,2
10508,1
8138,0
9318,1
29317,5
6367,0
32532,5
15023,1
7264,0
8340,0
12663,1
147,0
26797,3
5362,0
22824,2
34363,5
32304,5
19811,2
15114,1
10412,1
18934,2
5083,0
5197,0
17948,2
14962,1
37034,5
20263,2
309,0
13073,1
16792,1
23366,4
8897,0
7191,0
25118,3
30498,5
915,0
8180,0
19648,2
33888,5
30437,5
7679,0
15993,1
6174,0
7037,0
35926,5
749,0
22690,2
27670,3
1209,0
36868,5
27152,3
19059,2
5995,0
30404,5
7259,0
1689,0
20275,2
26108,3
2053,0
29613,5
7354,0
28218,5
16524,1
15032,1
13320,1
18859,2
3082,0
22706,2
5848,0
5865,0
33527,5
12117,1
1258,0
25031,3
28495,5
6829,0
13878,1
25959,3
3009,0
30908,5
16894,1
3697,0
30459,5
36965,5
5718,0
20157,2
15468,1
20145,2
9898,1
28802,5
12088,1
8894,0
4119,0
36144,5
15786,1
10454,1
31377,5
15559,1
28480,5
8654,0
3529,0
25962,3
32275,5
31153,5
26923,3
364,0
15901,1
6897,0
11130,1
19492,2
25723,3
26571,3
1850,0
22090,2
9799,1
26979,3
26462,3
3164,0
36862,5
11887,1
37011,5
30522,5
9027,0
25476,3
12152,1
114,0
31781,5
28543,5
1030,0
15188,1
34107,5
446,0
25469,3
29756,5
36908,5
31292,5
13078,1
796,0
8939,0
20116,2
26015,3
255,0
12042,1
30177,5
13862,1
18209,2
2117,0
2926,0
7324,0
464,0
20210,2
32784,5
23041,2
36438,5
456,0
3210,0
26060,3
20454,2
17112,1
35252,5
28452,5
2708,0
23768,4
32644,5
8495,0
24805,3
29788,5
30744,5
3178,0
5193,0
10307,1
3987,0
13129,1
15283,1
17104,1
32222,5
24393,3
8971,0
29247,5
10875,1
15549,1
10737,1
21591,2
23264,4
1685,0
28450,5
2747,0
13599,1
27069,3
25919,3
6254,0
1596,0
11890,1
18685,2
9886,1
11600,1
22127,2
36327,5
20930,2
17133,1
15871,1
32755,5
25897,3
21793,2
21650,2
7832,0
33709,5
1930,0
36916,5
10856,1
23592,4
11870,1
12138,1
1718,0
15580,1
14864,1
10302,1
12010,1
9551,1
9271,1
35640,5
22445,2
1042,0
8270,0
32121,5
20437,2
34056,5
19981,2
15451,1
34540,5
15418,1
12647,1
26007,3
7940,0
29206,5
29166,5
5055,0
20430,2
31077,5
3212,0
28360,5
21694,2
12520,1
9595,1
19312,2
12920,1
10106,1
28885,5
27726,3
35719,5
18963,2
30323,5
23056,2
34523,5
460,0
33030,5
1974,0
26376,3
89,0
2754,0
9624,1
24142,3
18842,2
26771,3
25958,3
18280,2
12410,1
16657,1
29468,5
17435,1
9143,1
30347,5
27838,3
29611,5
17816,2
10189,1
30313,5
20209,2
12482,1
16104,1
3447,0
15726,1
33620,5
6277,0
32645,5
2599,0
3437,0
19827,2
33447,5
839,0
5555,0
15319,1
14210,1
29906,5
5716,0
7345,0
11480,1
23371,4
10022,1
1498,0
7376,0
2442,0
19173,2
22096,2
451,0
36007,5
16867,1
28460,5
2295,0
2131,0
2367,0
659,0
8823,0
10712,1
46,0
13860,1
23027,2
26621,3
26501,3
27171,3
9036,0
19152,2
32789,5
17545,2
8104,0
4753,0
6163,0
22723,2
7181,0
37319,5
6071,0
23581,4
36701,5
12811,1
31548,5
27525,3
11364,1
12038,1
19495,2
14631,1
31269,5
1475,0
11824,1
12389,1
37296,5
15215,1
24415,3
9189,1
26072,3
21217,2
17711,2
22507,2
7808,0
32555,5
4985,0
25158,3
32542,5
29843,5
10954,1
8877,0
9517,1
10044,1
19939,2
25010,3
2010,0
34888,5
1118,0
21921,2
13434,1
17234,1
7237,0
10638,1
36366,5
3379,0
20230,2
12260,1
34930,5
29418,5
27367,3
22513,2
13308,1
15074,1
682,0
24353,3
19270,2
56,0
2821,0
20311,2
537,0
27638,3
14958,1
6920,0
35169,5
24988,3
23713,4
33994,5
34283,5
30991,5
23265,4
4687,0
22828,2
8912,0
23108,2
21954,2
22940,2
35668,5
31996,5
33514,5
34636,5
18619,2
29027,5
27105,3
17322,1
19481,2
29798,5
4899,0
13465,1
36804,5
35198,5
10608,1
31823,5
11467,1
34564,5
8290,0
9460,1
262,0
14559,1
27568,3
25401,3
22408,2
27425,3
21367,2
24429,3
2199,0
6291,0
20673,2
7445,0
27757,3
36091,5
14022,1
36443,5
7135,0
17389,1
28317,5
35884,5
15838,1
21573,2
9221,1
36620,5
20269,2
35454,5
28205,5
22051,2
21522,2
2423,0
10122,1
24771,3
5986,0
20843,2
14129,1
16968,1
8970,0
13057,1
17840,2
22724,2
20933,2
31521,5
22565,2
11938,1
14866,1
7669,0
8751,0
25570,3
1874,0
18113,2
31263,5
34000,5
22486,2
22980,2
27175,3
32638,5
7196,0
30024,5
24141,3
29005,5
10319,1
19430,2
34779,5
32571,5
4180,0
24642,3
2490,0
28455,5
31412,5
15085,1
31155,5
20443,2
28366,5
4195,0
26264,3
4174,0
15105,1
31533,5
11554,1
30774,5
29493,5
23740,4
29368,5
15623,1
21594,2
35897,5
11357,1
6536,0
11234,1
4812,0
20649,2
34817,5
4363,0
6362,0
11526,1
17473,1
30367,5
4497,0
21957,2
32512,5
354,0
35942,5
11573,1
19085,2
14856,1
22909,2
1849,0
37060,5
31250,5
8849,0
10661,1
28295,5
4728,0
6691,0
3425,0
26318,3
12533,1
32255,5
6294,0
10171,1
8188,0
15391,1
17702,2
2499,0
7030,0
33013,5
7974,0
17650,2
36539,5
558,0
18334,2
26081,3
29572,5
32198,5
26314,3
28521,5
5404,0
29309,5
2964,0
22060,2
10134,1
22881,2
13109,1
7637,0
462,0
485,0
16682,1
24694,3
22261,2
31285,5
32601,5
17754,2
36917,5
11203,1
4448,0
13929,1
15648,1
32096,5
35577,5
35261,5
8938,0
26292,3
20423,2
14645,1
6461,0
30951,5
25266,3
5629,0
32813,5
4000,0
9491,1
27802,3
996,0
4283,0
2695,0
17157,1
30576,5
30740,5
13041,1
30388,5
30017,5
18863,2
24933,3
34376,5
9957,1
361,0
115,0
12284,1
1158,0
32010,5
27804,3
31623,5
22867,2
4576,0
12287,1
36308,5
3414,0
35702,5
23642,4
3207,0
27986,5
1033,0
10772,1
18732,2
15377,1
5798,0
28676,5
4376,0
18425,2
14571,1
19024,2
12711,1
885,0
28606,5
14095,1
20158,2
18641,2
12415,1
20489,2
31910,5
11621,1
34310,5
12416,1
4841,0
10820,1
14069,1
4086,0
1015,0
34070,5
11958,1
13579,1
13989,1
24085,4
7545,0
17447,1
1793,0
1546,0
18964,2
1286,0
3779,0
17305,1
13445,1
34629,5
34222,5
23142,4
35531,5
14720,1
31696,5
11618,1
12094,1
5713,0
29957,5
5558,0
34604,5
6642,0
15743,1
15655,1
14265,1
30869,5
1055,0
12279,1
2382,0
29585,5
30570,5
17751,2
8786,0
14872,1
1326,0
18571,2
32347,5
951,0
2097,0
8600,0
37047,5
6632,0
12742,1
22696,2
21446,2
37150,5
19391,2
28510,5
11233,1
7882,0
18861,2
13726,1
1052,0
27696,3
22139,2
6864,0
19890,2
31676,5
29072,5
34989,5
12679,1
33117,5
2115,0
28488,5
7943,0
35359,5
2167,0
36150,5
29308,5
9796,1
26847,3
17978,2
4445,0
9450,1
35425,5
30589,5
27972,5
3005,0
26730,3
32674,5
13605,1
5474,0
2723,0
27888,3
36735,5
36271,5
29170,5
277,0
8394,0
25911,3
24922,3
1625,0
1531,0
33992,5
31925,5
17982,2
30585,5
19519,2
25856,3
33642,5
16907,1
28058,5
4735,0
2636,0
21996,2
24569,3
11544,1
34025,5
19286,2
10935,1
31606,5
8492,0
17805,2
11799,1
32112,5
9853,1
6168,0
3551,0
7024,0
8883,0
37212,5
21700,2
16613,1
36915,5
6457,0
29983,5
25169,3
20321,2
5352,0
1551,0
14713,1
10845,1
4324,0
26755,3
26482,3
26594,3
27406,3
22357,2
10254,1
8647,0
17257,1
29960,5
20180,2
15121,1
9553,1
20686,2
21510,2
5699,0
3810,0
29496,5
3510,0
3848,0
37305,5
9243,1
31526,5
13628,1
34721,5
12050,1
1642,0
32426,5
26650,3
6067,0
4499,0
34960,5
20800,2
35142,5
10698,1
20977,2
21029,2
29878,5
2824,0
17202,1
9589,1
7052,0
3356,0
2936,0
21195,2
2801,0
28745,5
13322,1
13751,1
36497,5
30399,5
34094,5
37327,5
25433,3
13124,1
2229,0
32572,5
1690,0
28520,5
24226,3
6835,0
37133,5
27027,3
31315,5
9223,1
7725,0
3955,0
3661,0
29791,5
3130,0
18529,2
4529,0
28137,5
4287,0
11897,1
35992,5
20905,2
32956,5
22789,2
15794,1
33273,5
8303,0
4132,0
18088,2
33856,5
7905,0
13324,1
32117,5
6625,0
10248,1
26109,3
13086,1
1653,0
20973,2
28497,5
28930,5
17174,1
33156,5
6025,0
23784,4
17184,1
5294,0
7502,0
37379,5
33301,5
13015,1
6906,0
34879,5
475,0
855,0
8875,0
32558,5
12240,1
3954,0
15433,1
33859,5
30185,5
29190,5
29282,5
21152,2
15178,1
3066,0
27183,3
15651,1
29846,5
1666,0
26536,3
22806,2
10121,1
3672,0
31057,5
32313,5
4362,0
27436,3
3386,0
10871,1
22278,2
5491,0
939,0
24325,3
20844,2
20742,2
14309,1
26175,3
30455,5
4922,0
14786,1
1176,0
12898,1
20510,2
32943,5
6824,0
2378,0
16337,1
14317,1
6493,0
31090,5
23052,2
26610,3
34788,5
3270,0
27655,3
22683,2
35777,5
109,0
12935,1
4421,0
20945,2
28995,5
22396,2
1729,0
16888,1
8948,0
28746,5
5182,0
6247,0
33083,5
17789,2
22788,2
36564,5
22709,2
34332,5
2363,0
3753,0
24422,3
5090,0
27654,3
24019,4
13676,1
33211,5
26473,3
5574,0
28982,5
1942,0
24930,3
11519,1
36577,5
21994,2
4892,0
6264,0
20958,2
14879,1
7134,0
27637,3
22482,2
31914,5
15701,1
15818,1
17662,2
5622,0
8809,0
8214,0
36092,5
412,0
16230,1
20042,2
10047,1
12293,1
34805,5
17267,1
25624,3
5513,0
17833,2
2062,0
2543,0
34423,5
22623,2
11095,1
12055,1
10092,1
26364,3
17814,2
16673,1
1350,0
27233,3
6879,0
20975,2
1860,0
20306,2
34475,5
1166,0
32212,5
18926,2
15711,1
36031,5
135,0
31006,5
5882,0
27404,3
14735,1
8396,0
27677,3
20398,2
9749,1
16559,1
12296,1
31512,5
11378,1
34533,5
15593,1
29497,5
19713,2
36243,5
5842,0
36321,5
12342,1
37144,5
18141,2
9699,1
5175,0
23908,4
9446,1
3385,0
37086,5
30897,5
5209,0
36792,5
20964,2
6393,0
6371,0
17363,1
2265,0
28170,5
18747,2
3250,0
26592,3
19017,2
37323,5
16182,1
6861,0
28702,5
7809,0
20911,2
32344,5
36459,5
18827,2
5215,0
26802,3
905,0
31191,5
29511,5
2996,0
18674,2
35870,5
6797,0
210,0
10504,1
5304,0
11670,1
36629,5
37038,5
12104,1
36855,5
11711,1
29355,5
18188,2
13774,1
4980,0
28863,5
29392,5
1970,0
28873,5
27139,3
21230,2
15447,1
4548,0
23694,4
19892,2
37263,5
3059,0
28182,5
32059,5
32926,5
4948,0
18948,2
31580,5
13309,1
34277,5
33895,5
7370,0
31970,5
8521,0
1134,0
12344,1
30186,5
9653,1
34647,5
35448,5
7094,0
36348,5
29811,5
1960,0
2521,0
23778,4
2390,0
13810,1
17547,2
15415,1
21749,2
8636,0
31252,5
27889,3
10863,1
13647,1
17209,1
32210,5
37015,5
16383,1
5273,0
3637,0
1406,0
32936,5
28095,5
32193,5
6480,0
5497,0
17371,1
29801,5
11038,1
27814,3
13335,1
18170,2
8411,0
12390,1
8114,0
36110,5
10357,1
7527,0
16573,1
9976,1
28646,5
36375,5
8682,0
23703,4
8876,0
13578,1
33989,5
30928,5
18869,2
19550,2
33772,5
34753,5
4472,0
7075,0
23818,4
18206,2
34369,5
27017,3
25225,3
28060,5
27520,3
2009,0
19487,2
36330,5
33255,5
12431,1
1137,0
22285,2
30907,5
2596,0
13813,1
31692,5
22700,2
29059,5
36763,5
19174,2
23525,4
15487,1
31032,5
8414,0
4795,0
7880,0
18271,2
37055,5
10217,1
3080,0
14031,1
34763,5
440,0
13012,1
27934,5
10780,1
10789,1
32516,5
12776,1
2283,0
16101,1
35165,5
6097,0
25660,3
22040,2
10104,1
18817,2
34392,5
32326,5
21101,2
22465,2
1758,0
1138,0
7231,0
8529,0
32568,5
12729,1
3664,0
18102,2
28141,5
21176,2
17678,2
4015,0
22221,2
24383,3
18793,2
30797,5
34204,5
21079,2
12962,1
3698,0
37274,5
36114,5
1672,0
17300,1
28596,5
35710,5
15392,1
32801,5
20161,2
16735,1
6628,0
35080,5
25116,3
2001,0
5714,0
21760,2
10554,1
18001,2
16152,1
29140,5
1841,0
10513,1
34904,5
24427,3
35856,5
26679,3
24678,3
27414,3
10753,1
22313,2
2315,0
7633,0
16655,1
11039,1
30913,5
32432,5
24593,3
1923,0
35337,5
9627,1
29035,5
35069,5
24229,3
7854,0
35091,5
16196,1
32851,5
9558,1
13292,1
17733,2
15454,1
16710,1
14605,1
11282,1
2949,0
3149,0
34734,5
24112,4
31977,5
6120,0
28157,5
2493,0
21309,2
5398,0
27200,3
7873,0
34323,5
18408,2
4849,0
32863,5
21145,2
7400,0
31557,5
32335,5
33884,5
18734,2
13491,1
32704,5
28829,5
19765,2
18862,2
27056,3
17153,1
30193,5
7245,0
4713,0
29896,5
17519,2
12751,1
1222,0
19280,2
20434,2
27557,3
25621,3
4859,0
8100,0
15281,1
32920,5
10323,1
6187,0
31476,5
2613,0
5686,0
4153,0
37201,5
7894,0
22924,2
14457,1
19815,2
24139,3
10265,1
26522,3
5890,0
29559,5
30219,5
21841,2
31575,5
12773,1
33708,5
977,0
1022,0
36192,5
17501,2
20641,2
36163,5
29107,5
18248,2
13794,1
28631,5
6105,0
34970,5
25727,3
33098,5
4361,0
36934,5
26750,3
10485,1
12650,1
3743,0
4555,0
16119,1
2888,0
31616,5
4093,0
18910,2
32474,5
26718,3
421,0
6885,0
30850,5
29263,5
9325,1
16663,1
19704,2
15957,1
27157,3
18234,2
28461,5
35201,5
22801,2
29307,5
20760,2
1865,0
6500,0
5401,0
7651,0
27672,3
2659,0
22311,2
14699,1
7619,0
17533,2
34845,5
9805,1
3565,0
10150,1
29179,5
5367,0
29942,5
24719,3
23524,4
21931,2
29327,5
13028,1
20919,2
33213,5
18197,2
10797,1
32686,5
36823,5
13060,1
13727,1
2102,0
19450,2
2939,0
33955,5
24531,3
23161,4
28209,5
28927,5
9980,1
27212,3
22041,2
25460,3
17042,1
3871,0
35906,5
32762,5
12352,1
6299,0
7962,0
10298,1
32434,5
244,0
6909,0
8471,0
33763,5
10696,1
10448,1
16904,1
33915,5
18659,2
13833,1
29996,5
19142,2
18343,2
31453,5
12445,1
37257,5
11694,1
7410,0
12860,1
25397,3
15151,1
2532,0
16971,1
9509,1
28918,5
21414,2
6857,0
28884,5
31559,5
20568,2
4170,0
13533,1
15686,1
17067,1
1973,0
35186,5
4939,0
18815,2
22871,2
25684,3
26499,3
3800,0
27690,3
20728,2
17087,1
29816,5
30184,5
35083,5
29223,5
8582,0
27083,3
35099,5
8818,0
25974,3
23286,4
1712,0
2316,0
31905,5
5970,0
13355,1
17499,1
29261,5
33650,5
24185,3
22031,2
10763,1
21455,2
21025,2
2522,0
5369,0
17911,2
6982,0
19681,2
2836,0
12872,1
29242,5
11678,1
2486,0
31829,5
18796,2
32754,5
10932,1
24985,3
21659,2
3554,0
10539,1
8862,0
5342,0
29060,5
14909,1
14104,1
4710,0
16178,1
12532,1
16586,1
33182,5
2413,0
36714,5
17030,1
10120,1
16413,1
25211,3
36750,5
30202,5
374,0
18535,2
30546,5
20511,2
11379,1
27315,3
33081,5
2510,0
25055,3
26026,3
21575,2
16714,1
14355,1
30921,5
35939,5
10597,1
30134,5
22747,2
25449,3
14932,1
36515,5
31733,5
26425,3
5592,0
23,0
32283,5
11555,1
36257,5
26516,3
35924,5
7351,0
3006,0
11601,1
19045,2
26211,3
16976,1
31885,5
25005,3
30351,5
3348,0
18738,2
12085,1
26467,3
24522,3
25669,3
22999,2
4370,0
7933,0
36652,5
30110,5
34193,5
23920,4
9640,1
4779,0
7549,0
24520,3
4372,0
17765,2
14656,1
37002,5
36441,5
15587,1
16189,1
16316,1
33924,5
30616,5
8735,0
10195,1
27413,3
33575,5
15218,1
17459,1
30807,5
2399,0
25452,3
15266,1
30927,5
1153,0
15564,1
2681,0
21049,2
13893,1
17535,2
32582,5
869,0
5695,0
4864,0
16608,1
15297,1
18530,2
15173,1
19234,2
16595,1
234,0
11691,1
7466,0
17500,1
16420,1
28798,5
8256,0
20699,2
23148,4
22963,2
31561,5
15159,1
33785,5
27609,3
10846,1
14969,1
11385,1
754,0
26316,3
32456,5
13197,1
5894,0
26427,3
23149,4
3950,0
21503,2
21890,2
9696,1
31052,5
18383,2
21827,2
25524,3
25039,3
24631,3
28963,5
25034,3
32030,5
35146,5
22698,2
6327,0
15362,1
33088,5
32753,5
5391,0
33290,5
36878,5
9324,1
13876,1
22546,2
35468,5
29821,5
15355,1
36310,5
19375,2
26484,3
11155,1
12438,1
7827,0
36525,5
35639,5
7795,0
30051,5
10654,1
23225,4
32443,5
19119,2
12371,1
11802,1
12680,1
21517,2
12743,1
18760,2
25269,3
33007,5
16830,1
16695,1
31335,5
1315,0
32593,5
32266,5
18740,2
14761,1
17425,1
35153,5
29275,5
13042,1
7819,0
25703,3
35095,5
19554,2
31841,5
20524,2
25541,3
25146,3
3887,0
20661,2
33140,5
33386,5
6207,0
35056,5
34071,5
7680,0
6049,0
6406,0
1146,0
4512,0
33566,5
34662,5
29130,5
1331,0
1605,0
29762,5
21953,2
11196,1
2662,0
8978,0
36516,5
22803,2
5707,0
33346,5
13868,1
10352,1
5901,0
24986,3
25724,3
23000,2
12299,1
11348,1
17288,1
23751,4
12470,1
19591,2
30929,5
17215,1
37101,5
23164,4
11492,1
23962,4
32381,5
35655,5
8111,0
33634,5
12398,1
27345,3
12458,1
15844,1
19146,2
13369,1
2498,0
26300,3
18118,2
7662,0
22367,2
27588,3
22795,2
13098,1
551,0
23823,4
16813,1
10285,1
28541,5
27224,3
30400,5
10680,1
37126,5
15268,1
36877,5
34906,5
21852,2
6145,0
8716,0
19505,2
13975,1
32046,5
13601,1
22852,2
27208,3
25791,3
29052,5
4677,0
33605,5
30020,5
4598,0
14877,1
34170,5
12708,1
32709,5
15696,1
1355,0
4208,0
13404,1
23465,4
36932,5
27901,3
10971,1
12948,1
20691,2
3752,0
3927,0
35002,5
29477,5
18133,2
10059,1
2843,0
16978,1
20527,2
4256,0
14716,1
17745,2
8873,0
27349,3
26150,3
11313,1
9108,1
3398,0
28402,5
27818,3
6210,0
32619,5
17766,2
26855,3
34190,5
24349,3
36580,5
2375,0
33450,5
18483,2
32028,5
22561,2
29413,5
18683,2
28041,5
19115,2
15853,1
14580,1
11128,1
36423,5
37149,5
1117,0
34394,5
15600,1
17976,2
2041,0
8149,0
16952,1
27543,3
5256,0
16395,1
14635,1
8896,0
3881,0
29500,5
10530,1
19157,2
36998,5
15934,1
2231,0
8189,0
12848,1
21425,2
6408,0
3548,0
30304,5
15795,1
31980,5
33443,5
36605,5
36230,5
14719,1
25948,3
26095,3
3902,0
14846,1
32862,5
37183,5
5923,0
26400,3
1014,0
28584,5
14752,1
13196,1
13897,1
34720,5
35187,5
33755,5
17839,2
5509,0
34559,5
14759,1
3519,0
30309,5
19775,2
20444,2
6915,0
27538,3
18895,2
14820,1
26330,3
9780,1
32113,5
1255,0
27897,3
9838,1
23535,4
31647,5
28626,5
25418,3
14726,1
13290,1
6040,0
33911,5
33312,5
28363,5
33254,5
5059,0
30135,5
802,0
25695,3
23198,4
24477,3
15555,1
32552,5
8984,0
36349,5
24746,3
19967,2
7186,0
1527,0
7329,0
28094,5
4426,0
34849,5
19079,2
33897,5
29537,5
15206,1
24715,3
26016,3
28797,5
18190,2
10014,1
27880,3
19090,2
25311,3
8061,0
25192,3
28153,5
15780,1
29603,5
20280,2
20791,2
2885,0
26933,3
27497,3
5121,0
2106,0
9360,1
32679,5
4113,0
36084,5
25556,3
21208,2
11142,1
22241,2
23583,4
1020,0
11986,1
14815,1
15462,1
32916,5
6849,0
29396,5
8607,0
30067,5
35868,5
26732,3
32063,5
32518,5
13179,1
20142,2
20644,2
12826,1
12760,1
27700,3
28009,5
1411,0
29745,5
30362,5
26411,3
35685,5
8552,0
8929,0
13380,1
21665,2
3589,0
30602,5
21122,2
36949,5
33659,5
33238,5
10936,1
3395,0
3482,0
15834,1
18431,2
26647,3
19209,2
26153,3
12689,1
15148,1
20369,2
14294,1
27243,3
30450,5
12564,1
9682,1
23689,4
14750,1
8007,0
20503,2
32543,5
23010,2
3525,0
15570,1
12571,1
30910,5
14065,1
246,0
12093,1
2812,0
1197,0
29064,5
34518,5
31333,5
11087,1
15746,1
10221,1
27029,3
13519,1
17430,1
35299,5
31643,5
19490,2
25466,3
20849,2
9912,1
33257,5
23298,4
10887,1
8341,0
7215,0
31070,5
16488,1
3363,0
6090,0
15022,1
14853,1
10224,1
21363,2
12993,1
31772,5
31298,5
11412,1
20108,2
32173,5
13068,1
22759,2
27140,3
13787,1
30717,5
22422,2
13589,1
3274,0
1901,0
6729,0
5054,0
33410,5
13527,1
8348,0
26269,3
1433,0
20380,2
28861,5
688,0
4987,0
27296,3
32218,5
30335,5
31452,5
16465,1
15528,1
36241,5
28851,5
10375,1
23685,4
16969,1
13718,1
12735,1
4203,0
21265,2
34977,5
22115,2
26469,3
19621,2
4642,0
29582,5
18936,2
18182,2
32032,5
6855,0
23600,4
20039,2
17231,1
27932,5
6041,0
13059,1
18951,2
28077,5
29737,5
32829,5
8986,0
6702,0
3653,0
2933,0
30315,5
35778,5
5972,0
7818,0
20863,2
14532,1
13199,1
13850,1
7612,0
5100,0
19186,2
9951,1
12047,1
15689,1
28977,5
27286,3
14196,1
32977,5
4184,0
6191,0
31127,5
34666,5
22490,2
33559,5
3862,0
35329,5
11993,1
15964,1
15119,1
1380,0
23785,4
16399,1
3327,0
4085,0
33413,5
2296,0
20512,2
36131,5
16127,1
33366,5
5221,0
5375,0
6044,0
4732,0
5512,0
9032,0
13669,1
17597,2
4885,0
29180,5
26053,3
21542,2
1887,0
30914,5
27156,3
12545,1
20801,2
32919,5
32094,5
4887,0
16100,1
22481,2
1655,0
32627,5
12705,1
21099,2
6379,0
22786,2
36217,5
21458,2
16829,1
34312,5
33320,5
20194,2
7766,0
27777,3
16083,1
13443,1
13062,1
22022,2
17211,1
8176,0
33305,5
5247,0
34566,5
24490,3
12889,1
25045,3
19867,2
14156,1
12690,1
9440,1
13374,1
34196,5
23515,4
13663,1
450,0
15887,1
25808,3
23831,4
23006,2
3195,0
28417,5
24073,4
10245,1
5132,0
2216,0
13892,1
20805,2
384,0
29792,5
8814,0
22674,2
10404,1
19634,2
8906,0
32261,5
23395,4
8086,0
1074,0
12280,1
31597,5
17560,2
14432,1
11332,1
25284,3
33832,5
20554,2
23938,4
12121,1
1398,0
9395,1
2958,0
8723,0
4867,0
21242,2
18917,2
6053,0
24883,3
33164,5
4724,0
741,0
933,0
4351,0
3063,0
20365,2
23691,4
14153,1
13836,1
21963,2
32736,5
28158,5
2756,0
16137,1
34767,5
21714,2
15575,1
36820,5
23421,4
17803,2
22431,2
16806,1
2848,0
25618,3
12155,1
31798,5
30798,5
7799,0
26917,3
17399,1
22667,2
24640,3
7550,0
36563,5
14366,1
4212,0
16014,1
13980,1
11047,1
16184,1
11568,1
29618,5
23368,4
10860,1
34155,5
32463,5
10729,1
23467,4
19274,2
13016,1
24970,3
8684,0
20859,2
24661,3
31427,5
13943,1
2592,0
26799,3
19007,2
8534,0
31974,5
14871,1
11703,1
25190,3
7886,0
11432,1
6690,0
35670,5
28526,5
23668,4
20294,2
30168,5
14975,1
19295,2
6290,0
27548,3
1637,0
14148,1
16287,1
18217,2
29882,5
31498,5
6576,0
16768,1
11089,1
6288,0
17001,1
21873,2
9790,1
132,0
18105,2
30210,5
36581,5
16529,1
8473,0
585,0
21933,2
23766,4
29817,5
4956,0
29903,5
24106,4
33106,5
22518,2
10477,1
16754,1
27215,3
9039,0
35415,5
6825,0
8807,0
26950,3
7626,0
5585,0
35313,5
10338,1
21903,2
21671,2
13232,1
200,0
19997,2
10247,1
28281,5
28268,5
34454,5
20622,2
19050,2
28101,5
8533,0
36025,5
13163,1
37154,5
16424,1
30454,5
10270,1
13565,1
31488,5
158,0
23688,4
31813,5
6003,0
24348,3
30180,5
8194,0
27448,3
25125,3
16707,1
9821,1
10267,1
7560,0
36465,5
10163,1
35748,5
18175,2
13217,1
17950,2
27310,3
19370,2
34621,5
36208,5
1900,0
24027,4
18097,2
30326,5
22248,2
14420,1
12109,1
21106,2
10383,1
28909,5
13732,1
14858,1
4731,0
29714,5
27515,3
19039,2
30253,5
33817,5
1422,0
17166,1
34539,5
2823,0
16743,1
35023,5
24905,3
23387,4
12777,1
30842,5
10040,1
2271,0
15403,1
15376,1
15816,1
35592,5
32856,5
33544,5
7928,0
16647,1
1778,0
35193,5
21138,2
34446,5
25347,3
14290,1
7462,0
30172,5
14472,1
30848,5
33849,5
19028,2
24629,3
27776,3
8893,0
33948,5
20178,2
1601,0
34360,5
30549,5
30036,5
32026,5
19041,2
31763,5
12949,1
7412,0
27858,3
15772,1
13488,1
14025,1
13615,1
30240,5
17637,2
16480,1
36041,5
8565,0
36495,5
33256,5
9006,0
160,0
24244,3
11369,1
12797,1
34298,5
27211,3
15894,1
35379,5
16840,1
33110,5
1257,0
1920,0
20149,2
14256,1
5420,0
13823,1
26339,3
21159,2
586,0
29407,5
30894,5
20040,2
5298,0
9525,1
10442,1
32066,5
32953,5
13177,1
5561,0
10511,1
19677,2
5085,0
12497,1
6096,0
14088,1
22360,2
25823,3
9836,1
23464,4
25786,3
1208,0
23989,4
22710,2
9545,1
8063,0
34069,5
3646,0
29760,5
13250,1
10681,1
34983,5
